sequence,codec,qp,branch,reconstruction,status,kbps,bpp,psnr_y,ssim_y,encode_fps,decode_fps,stage_sum_fps,realtime_speed,error
Beauty,av1,40,low,low_native,ok,1269.98,0.045933883101851855,39.28562299694328,0.9514269583333334,25.415209017599114,361.66927731217805,20.00623940837962,0.16671866173649683,
Beauty,av1,48,low,low_native,ok,618.58,0.022373408564814814,37.25173297322817,0.9346493333333333,27.730331477511974,553.9879332046493,21.86288405225138,0.18219070043542818,
Beauty,av1,54,low,low_native,ok,364.35,0.013178168402777777,35.78244201440559,0.9188788020833334,27.743854036435803,565.5512617258463,21.888957608527136,0.18240798007105946,
Beauty,av1,59,low,low_native,ok,229.0,0.008282696759259259,34.43443250395561,0.9035826875,27.36413292197301,676.25805343062,21.78846552539164,0.18157054604493034,
Beauty,av1,63,low,low_native,ok,137.19,0.004962022569444445,32.68383303764497,0.8838777916666666,29.693572997794796,781.3195290303439,23.34804526497395,0.19456704387478294,
Beauty,mlvc,0,low,low_native,ok,50.57,0.0018290653935185185,29.914222008956592,0.8424463541666666,7.601548224587229,8.381032671977886,3.8450674235853066,0.03204222852987756,
Beauty,mlvc,12,low,low_native,ok,76.2,0.002756076388888889,31.968532675905386,0.86832584375,7.583457907606033,8.294100123028313,3.8221825298198007,0.031851521081831674,
Beauty,mlvc,21,low,low_native,ok,113.45,0.004103370949074074,33.52274884386355,0.8901727500000001,7.49686176446635,8.30495893576684,3.7893506025126724,0.031577921687605606,
Beauty,mlvc,30,low,low_native,ok,181.32,0.006558159722222222,35.09940574516301,0.9106558645833333,7.617276521248248,8.145023661951681,3.798947416751253,0.03165789513959378,
Beauty,mlvc,39,low,low_native,ok,298.3,0.010789207175925925,36.60473548712349,0.9287652604166667,7.614624018652481,8.27943830167718,3.812918454303551,0.03177432045252959,
Beauty,mlvc,48,low,low_native,ok,513.14,0.018559751157407406,38.05017179781454,0.9430043229166666,7.673231274495511,8.409594652549915,3.853779583527709,0.03211482986273091,
Beauty,mlvc,63,low,low_native,ok,1291.89,0.04672634548611111,40.33731928359771,0.9600959479166667,7.655385811318836,8.293636030219327,3.840337200655071,0.032002810005458925,
Bosphorus,h264,22,low,low_native,ok,5412.76,0.19577401620370372,38.44466093112681,0.9553828854166667,618.57722727976,633.2719582781616,96.10898364681923,0.8009081970568269,
Bosphorus,h264,27,low,low_native,ok,2374.21,0.08587275752314814,35.52095212029459,0.9173466458333334,633.1158778081713,357.6371268210421,86.3202950332569,0.7193357919438075,
Bosphorus,h264,32,low,low_native,ok,976.47,0.03531792534722222,32.33486095050209,0.8451833229166666,627.9696504784557,628.7740648607083,96.22813419592642,0.8019011182993868,
Bosphorus,h264,37,low,low_native,ok,384.79,0.01391746238425926,29.160939597998592,0.7461299062500001,658.2283122621352,651.8153171980202,97.44169014633009,0.8120140845527507,
Bosphorus,h264,42,low,low_native,ok,143.98,0.005207609953703704,26.824286952744817,0.6692783750000001,599.1037071510759,520.350684926645,92.59188824039329,0.7715990686699441,
Bosphorus,h264,47,low,low_native,ok,68.33,0.00247142650462963,25.65132142815076,0.6327552395833334,628.8926695745124,505.8131231787747,92.79663895831901,0.7733053246526584,
Bosphorus,h264,51,low,low_native,ok,52.64,0.0019039351851851852,25.569413883660523,0.62059240625,581.0420188381778,584.4152737078526,93.97348841052904,0.7831124034210754,
Bosphorus,hevc,22,low,low_native,ok,6428.01,0.23249457465277779,41.1457203973157,0.971871875,481.69846638134845,523.7081564023572,89.32887038196696,0.744407253183058,
Bosphorus,hevc,27,low,low_native,ok,2567.59,0.09286711516203704,38.013161419697546,0.9497861145833334,488.95350387518056,537.9904355854702,89.98393724872116,0.749866143739343,
Bosphorus,hevc,32,low,low_native,ok,1003.57,0.03629810474537037,35.30680133916347,0.9172207499999999,514.5656076537939,529.5650338701305,90.57257135047055,0.7547714279205879,
Bosphorus,hevc,37,low,low_native,ok,408.86,0.014788049768518519,32.89634688614207,0.8700674270833333,477.85543022015906,319.2671669155354,80.42465949315816,0.670205495776318,
Bosphorus,hevc,42,low,low_native,ok,178.0,0.006438078703703704,30.759813547762565,0.8078514375,560.3786221441984,573.7429685955223,93.13944456304007,0.7761620380253339,
Bosphorus,hevc,47,low,low_native,ok,93.28,0.0033738425925925928,28.94087849505879,0.7416820624999999,574.2380996955011,572.8709411177812,93.49138274940118,0.7790948562450098,
Bosphorus,hevc,51,low,low_native,ok,59.47,0.0021509693287037036,27.464830862424975,0.68732090625,536.5986973869462,639.2035055581555,94.0098942083023,0.7834157850691859,
Bosphorus,av1,24,low,low_native,ok,4901.49,0.17728190104166666,41.890347327673716,0.9801884791666667,27.18183763250325,678.4913527087973,21.991424351532462,0.18326186959610385,
Bosphorus,av1,32,low,low_native,ok,2455.51,0.0888132957175926,39.55264327654308,0.9681543437500001,24.42183134481877,586.8385105968779,20.056093814965788,0.1671341151247149,
Bosphorus,av1,40,low,low_native,ok,1210.39,0.04377857349537037,37.29003302023618,0.9483185208333333,29.06266744382825,356.9148220300739,22.512719338169685,0.18760599448474738,
Bosphorus,av1,48,low,low_native,ok,578.17,0.020911820023148148,35.15322128818007,0.9181604166666667,31.36744967688646,607.6347367798252,24.548884444447005,0.20457403703705837,
Bosphorus,av1,54,low,low_native,ok,326.7,0.01181640625,33.568915236363694,0.8849625729166667,30.01978733642158,483.230655462628,23.479740672552136,0.19566450560460114,
Bosphorus,av1,59,low,low_native,ok,208.81,0.007552445023148148,32.338876541550206,0.8526632291666667,32.430999321885324,632.5790673632862,25.236805098173914,0.21030670915144928,
Bosphorus,av1,63,low,low_native,ok,129.61,0.004687861689814814,30.967734999723113,0.81014634375,35.355191283309146,670.5734602438329,27.03814074570338,0.22531783954752818,
Bosphorus,mlvc,0,low,low_native,ok,52.51,0.0018992332175925926,27.465090880540952,0.6657495625,7.630235217683806,8.365866931316793,3.8589909193657848,0.03215825766138154,
Bosphorus,mlvc,12,low,low_native,ok,89.95,0.0032533998842592593,29.1464773198864,0.7351799270833334,7.605510450274258,8.238472988686585,3.825238918959471,0.03187699099132892,
Bosphorus,mlvc,21,low,low_native,ok,148.0,0.00535300925925926,30.68791453350712,0.79214475,7.7042225515133,8.265159496118786,3.8583175046470246,0.03215264587205854,
Bosphorus,mlvc,30,low,low_native,ok,244.16,0.00883101851851852,32.26796709041683,0.8439814791666667,7.672412504529775,8.394200271175668,3.875985168946835,0.032299876407890296,
Bosphorus,mlvc,39,low,low_native,ok,436.88,0.01580150462962963,34.00079381798938,0.8898744166666667,7.6736475985895725,8.311125119629576,3.858597501856819,0.03215497918214016,
Bosphorus,mlvc,48,low,low_native,ok,776.24,0.028075810185185186,35.70251754658617,0.9231429895833333,7.680157662577235,8.278186620880417,3.8528189174032965,0.032106824311694135,
Bosphorus,mlvc,63,low,low_native,ok,2086.62,0.07547092013888888,38.38108366569841,0.9570152083333333,7.653856510458731,8.359172817963517,3.8639709121741994,0.03219975760145166,
HoneyBee,h264,22,low,low_native,ok,2417.32,0.08743200231481481,41.162781826133156,0.9841487291666667,587.0672856224597,611.8092686827621,96.00544850122212,0.800045404176851,
HoneyBee,h264,27,low,low_native,ok,1339.84,0.04846064814814815,38.58410804155124,0.9727981145833334,578.3664069671623,726.1986684467034,98.1909465702072,0.8182578880850601,
HoneyBee,h264,32,low,low_native,ok,737.81,0.02668583622685185,35.4481937269272,0.944674375,480.6694836617099,733.8478875959111,95.04520984800666,0.7920434154000555,
HoneyBee,h264,37,low,low_native,ok,419.81,0.01518410011574074,32.165760437506734,0.8883326666666668,627.2466947460115,586.4957484464337,96.36224640212522,0.8030187200177102,
HoneyBee,h264,42,low,low_native,ok,248.4,0.008984375,29.114319296715454,0.7967731666666666,629.0312343031052,684.1169020614469,98.71978628373408,0.822664885697784,
HoneyBee,h264,47,low,low_native,ok,146.53,0.005299840856481481,26.732612694695852,0.6831193541666667,628.4931617256775,741.8671882137489,99.82775428143658,0.8318979523453048,
HoneyBee,h264,51,low,low_native,ok,104.44,0.003777488425925926,25.3023246563043,0.5933403333333334,636.8916207306961,669.646103549708,98.60329551510998,0.8216941292925831,
HoneyBee,hevc,22,low,low_native,ok,3047.3,0.11021773726851852,41.75465564549092,0.9856053541666667,587.3277216385262,536.4368829610663,93.94102853134387,0.7828419044278656,
HoneyBee,hevc,27,low,low_native,ok,1474.61,0.053335141782407405,38.86968458523733,0.97649859375,368.57629680616975,556.437644465819,86.29254981147541,0.7191045817622951,
HoneyBee,hevc,32,low,low_native,ok,713.11,0.02579246238425926,36.62445427920523,0.9634744166666667,494.03042198535036,620.4231553417204,93.33436820386576,0.7777864016988814,
HoneyBee,hevc,37,low,low_native,ok,360.84,0.013051215277777778,34.483906416848285,0.9384313854166666,449.54312510798894,481.38162543126793,87.87321889962723,0.7322768241635603,
HoneyBee,hevc,42,low,low_native,ok,212.64,0.007690972222222222,32.015783268664265,0.8891835729166666,465.24839022718925,321.4505724987819,81.04723017238189,0.675393584769849,
